Title; Author; Year; Original_line
Сон; Иван Бунин; 1903; И краткий миг: развеял без следа,
Сон; Иван Бунин; 1903; А камень стал великою вершиной.Он овладел вселенной. Навсегда.
Кадильница; Иван Бунин; 1916; В горах Сицилии, в монастыре забытом,
Кадильница; Иван Бунин; 1916; По храму темному, по выщербленным плитам,
Кадильница; Иван Бунин; 1916; В разрушенный алтарь пастух меня привел,
Кадильница; Иван Бунин; 1916; И увидал я там: стоит нагой престол,
Кадильница; Иван Бунин; 1916; А перед ним, в пыли, могильно-золотая,
Кадильница; Иван Бунин; 1916; Давно потухшая, давным давно пустая,
Кадильница; Иван Бунин; 1916; Лежит кадильница — вся черная внутри
Кадильница; Иван Бунин; 1916; От угля и смолы, пылавших в них когда-то… Ты, сердце, полное огня и аромата,
Кадильница; Иван Бунин; 1916; Не забывай о ней. До черноты сгори.
Изгнание; Иван Бунин; 1920; Темнеют, свищут сумерки в пустыне.
Изгнание; Иван Бунин; 1920; Кто утолит в пустыне, на чужбине
Изгнание; Иван Бунин; 1920; Боль крестных ран? Гляжу вперед, на черное Распятье
Изгнание; Иван Бунин; 1920; Среди дорог —И простирает скорбные объятья
Изгнание; Иван Бунин; 1920; Почивший Бог.
Под вечер; Иван Бунин; Год написания не известен; Притихший соловей в сирени на валу
Под вечер; Иван Бунин; Год написания не известен; Выводит трели осторожно.Гром, проворчав в саду, скатился за гумно,
Под вечер; Иван Бунин; Год написания не известен; А тополь тянется в открытое окно
Под вечер; Иван Бунин; Год написания не известен; И ладаном благоухает.
Иерусалим; Иван Бунин; 1908; Это было весной. За восточной стеной
Иерусалим; Иван Бунин; 1908; Был горячий и радостный зной.
Иерусалим; Иван Бунин; 1908; Зеленела трава. На припеке во рву
Иерусалим; Иван Бунин; 1908; Мак кропил огоньками траву.И сказал проводник: «Господин! Я еврей
Иерусалим; Иван Бунин; 1908; И, быть может, потомок царей.
Иерусалим; Иван Бунин; 1908; Погляди на цветы по сионским стенам:
Иерусалим; Иван Бунин; 1908; Это все, что осталося нам».Я спросил «На цветы?» И услышал в ответ:
Иерусалим; Иван Бунин; 1908; «Господин! Это праотцев след,
Иерусалим; Иван Бунин; 1908; Кровь погибших в боях. Каждый год, как весна,
Иерусалим; Иван Бунин; 1908; Красным маком восходит она».В полдень был я на кровле. Кругом подо мной,
Иерусалим; Иван Бунин; 1908; Тоже кровлей — единой, сплошной, -
Иерусалим; Иван Бунин; 1908; Желто-розовый, точно песок, возлежал
Иерусалим; Иван Бунин; 1908; Древний город и зноем дышал.Одинокая пальма вставала над ним
Иерусалим; Иван Бунин; 1908; На холме опахалом своим,
Иерусалим; Иван Бунин; 1908; И мелькали, сверлили стрижи тишину,
Иерусалим; Иван Бунин; 1908; И далеко я видел страну.Морем серых холмов расстилалась она
Иерусалим; Иван Бунин; 1908; В дымке сизого мглистого сна.
Иерусалим; Иван Бунин; 1908; И я видел гористый Моав, а внизу-
Иерусалим; Иван Бунин; 1908; Ленту мертвой воды, бирюзу.«От Галгала до Газы, — сказал проводник, -
Иерусалим; Иван Бунин; 1908; Край отцов ныне беден и дик.
Иерусалим; Иван Бунин; 1908; Иудея в гробах. Бог раскинул по ней
Иерусалим; Иван Бунин; 1908; И пророк Иеремия собрал
Иерусалим; Иван Бунин; 1908; Теплый прах, прах золы в погасавшем огне,
Иерусалим; Иван Бунин; 1908; И развеял его по стране: Да родит край отцов только камень и мак!
Иерусалим; Иван Бунин; 1908; Да исчахнет в нем всяческий злак!
Иерусалим; Иван Бунин; 1908; Да пребудет он гол, иссушен, нелюдим
Беру твою руку и долго смотрю; Иван Бунин; Год написания не известен; Беру твою руку и долго смотрю на неё,
Беру твою руку и долго смотрю; Иван Бунин; Год написания не известен; Ты в сладкой истоме глаза поднимаешь несмело:
Беру твою руку и долго смотрю; Иван Бунин; Год написания не известен; Вот в этой руке — все твое бытие,
Беру твою руку и долго смотрю; Иван Бунин; Год написания не известен; Я всю тебя чувствую — душу и тело.Что надо еще? Возможно ль блаженнее быть?
Беру твою руку и долго смотрю; Иван Бунин; Год написания не известен; Но ангел мятежный, весь буря и пламя,
Беру твою руку и долго смотрю; Иван Бунин; Год написания не известен; Летящий над миром, чтоб смертною страстью губить,
Беру твою руку и долго смотрю; Иван Бунин; Год написания не известен; Уж мчится над нами!
Канун Купалы; Иван Бунин; 1903; Не туман белеет в темной роще,
Канун Купалы; Иван Бунин; 1903; Ходит в темной роще богоматерь,
Канун Купалы; Иван Бунин; 1903; По зеленым взгорьям, по долинам
Канун Купалы; Иван Бунин; 1903; Собирает к ночи божьи травы.Только вечер им остался сроку,
Канун Купалы; Иван Бунин; 1903; Да и то уж солнце на исходе:
Канун Купалы; Иван Бунин; 1903; Застят ели черной хвоей запад,
Канун Купалы; Иван Бунин; 1903; Золотой иконостас заката… Уж в долинах сыро, пали тени,
Канун Купалы; Иван Бунин; 1903; Уж луга синеют, пали росы,
Канун Купалы; Иван Бунин; 1903; Пахнет под росою медуница,
Канун Купалы; Иван Бунин; 1903; Золотой венец по роще светит.Как туман, бела ее одежда,
Канун Купалы; Иван Бунин; 1903; Голубые очи точно звезды,
Канун Купалы; Иван Бунин; 1903; Соберет она цветы и травы
Канун Купалы; Иван Бунин; 1903; И снесет их к божьему престолу.Скоро ночь — им только ночь осталась,
Канун Купалы; Иван Бунин; 1903; А наутро срежут их косами,
Канун Купалы; Иван Бунин; 1903; А не срежут — солнце сгубит зноем.
Канун Купалы; Иван Бунин; 1903; Так и скажет сыну богоматерь: «Погляди, возлюбленное чадо,
Канун Купалы; Иван Бунин; 1903; Как земля цвела и красовалась!
Канун Купалы; Иван Бунин; 1903; Да недолог век земным утехам:
Канун Купалы; Иван Бунин; 1903; В мире Смерть, она и Жизнью правит».Но Христос ей молвит: «Мать! не солнце,
Канун Купалы; Иван Бунин; 1903; Только землю тьма ночная кроет:
Канун Купалы; Иван Бунин; 1903; Смерть не семя губит, а срезает
Канун Купалы; Иван Бунин; 1903; Лишь цветы от семени земного.И земное семя не иссякнет.
Канун Купалы; Иван Бунин; 1903; Скосит Смерть — Любовь опять посеет.
Канун Купалы; Иван Бунин; 1903; Радуйся, Любимая! Ты будешь
Как дым, седая мгла мороза…; Иван Бунин; 1906; Как дым, седая мгла мороза
Как дым, седая мгла мороза…; Иван Бунин; 1906; застыла в сумраке ночном.
Как дым, седая мгла мороза…; Иван Бунин; 1906; Как привидение береза
Как дым, седая мгла мороза…; Иван Бунин; 1906; стоит, серея за окном.
Две радуги; Иван Бунин; 1905; Две радуги — и золотистый, редкий
Две радуги; Иван Бунин; 1905; Весенний дождь. На западе вот-вот
Две радуги; Иван Бунин; 1905; Блеснут лучи. На самой верхней сетке
Две радуги; Иван Бунин; 1905; Садов, густых от майских непогод,
Две радуги; Иван Бунин; 1905; На мрачном фоке тучи озарённой
Две радуги; Иван Бунин; 1905; Чернеет точкой птица. Всё свежей
Две радуги; Иван Бунин; 1905; Свет радуг фиолетово-зелёный
Две радуги; Иван Бунин; 1905; И сладкий запах ржей.
В Орде; Иван Бунин; 1916; За степью, в приволжских песках,
В Орде; Иван Бунин; 1916; Широкое, алое солнце тонуло.
В Орде; Иван Бунин; 1916; Ребенок уснул у тебя на руках,
В Орде; Иван Бунин; 1916; Ты вышла из душной кибитки, взглянула
В Орде; Иван Бунин; 1916; На кровь, что в зеркальные соли текла,
В Орде; Иван Бунин; 1916; И сладкой отрадой степного, сухого тепла
В Орде; Иван Бунин; 1916; Подуло в лицо твое, в потные смуглые груди.
В Орде; Иван Бунин; 1916; Великий был стан за тобой:
В Орде; Иван Бунин; 1916; Скрипели колеса, верблюды ревели,
В Орде; Иван Бунин; 1916; Костры, разгораясь, в дыму пламенели
В Орде; Иван Бунин; 1916; И пыль поднималась багровою тьмой.
В Орде; Иван Бунин; 1916; Ты, девочка, тихая сердцем и взором,
В Орде; Иван Бунин; 1916; Ты знала ль в тот вечер, садясь на песок,
В Орде; Иван Бунин; 1916; Что сонный ребенок, державший твой темный сосок,
В Орде; Иван Бунин; 1916; Тот самый Могол, о котором
В Орде; Иван Бунин; 1916; Во веки веков не забудет земля?
В Орде; Иван Бунин; 1916; Ты знала ли, Мать, что и я
В Орде; Иван Бунин; 1916; Восславлю его, — что не надо мне рая,
В Орде; Иван Бунин; 1916; Христа, Галилеи и лилий ее полевых,
В Орде; Иван Бунин; 1916; Аттилы, Тимура, Мамая,
В Орде; Иван Бунин; 1916; Что я их достоин, когда,
В Орде; Иван Бунин; 1916; Наскучив таиться за ложью,
В Орде; Иван Бунин; 1916; Рву древнюю хартию божью,
В Орде; Иван Бунин; 1916; Насилую, режу, и граблю, и жгу города?
В Орде; Иван Бунин; 1916; Погасла за степью слюда,
В Орде; Иван Бунин; 1916; Дрожащее солнце в песках потонуло.
В Орде; Иван Бунин; 1916; Ты скучно в померкшее небо взглянула
В Орде; Иван Бунин; 1916; Несметною ратью чернели воза,
В Орде; Иван Бунин; 1916; В синеющей ночи прохладой и горечью дуло.
Вдоль этих плоских знойных берегов; Иван Бунин; Год написания не известен; Вдоль этих плоских знойных берегов
Вдоль этих плоских знойных берегов; Иван Бунин; Год написания не известен; Лежат пески, торчат кусты дзарига.
Вдоль этих плоских знойных берегов; Иван Бунин; Год написания не известен; И моря пышноцветное индиго
Вдоль этих плоских знойных берегов; Иван Бунин; Год написания не известен; Равниною глядит из-за песков.Нет даже чаек. Слабо проползает
Вдоль этих плоских знойных берегов; Иван Бунин; Год написания не известен; Шуршащий краб. Желтеют кости рыб.
Вдоль этих плоских знойных берегов; Иван Бунин; Год написания не известен; И берегов краснеющий изгиб
Вдоль этих плоских знойных берегов; Иван Бунин; Год написания не известен; В лиловых полутонах исчезает.
В Сицилии; Иван Бунин; 1912; Монастыри в предгориях глухих,
В Сицилии; Иван Бунин; 1912; Наследие разбойников морских,
В Сицилии; Иван Бунин; 1912; Обители забытые, пустые, -
В Сицилии; Иван Бунин; 1912; Моя душа жила когда-то в них:
В Сицилии; Иван Бунин; 1912; Люблю, люблю вас, келии простые,
В Сицилии; Иван Бунин; 1912; Дворы в стенах тяжелых и нагих,
В Сицилии; Иван Бунин; 1912; Валы и рвы, от плесени седые,
В Сицилии; Иван Бунин; 1912; Под башнями кустарники густые
В Сицилии; Иван Бунин; 1912; И глыбы скользких пепельных камней,
В Сицилии; Иван Бунин; 1912; Загромоздивших скаты побережий,
В Сицилии; Иван Бунин; 1912; Где сквозь маслины кажется синей
В Сицилии; Иван Бунин; 1912; Вода у скал, где крепко треплет свежий,
В Сицилии; Иван Бунин; 1912; Соленый ветер листьями маслин
В Сицилии; Иван Бунин; 1912; И на ветру благоухает тмин!
Саваоф; Иван Бунин; 1908; Я помню сумрак каменных аркад,
Саваоф; Иван Бунин; 1908; В средине свет — и красный блеск атласа
Саваоф; Иван Бунин; 1908; В сквозном узоре старых царских врат,
Саваоф; Иван Бунин; 1908; Под золотой стеной иконостаса.Я помню купол грубо-голубой:
Саваоф; Иван Бунин; 1908; Там Саваоф с простертыми руками,
Саваоф; Иван Бунин; 1908; Над скудною и темною толпой,
Саваоф; Иван Бунин; 1908; Царил меж звезд, повитых облаками.Был вечер, март, сияла синева
Саваоф; Иван Бунин; 1908; Из узких окон, в куполе пробитых,
Саваоф; Иван Бунин; 1908; И грозная седая голова
Саваоф; Иван Бунин; 1908; Текла меж звезд, туманами повитых.
В темнеющих полях, как в безграничном море…; Иван Бунин; 1887; В темнеющих полях, как в безграничном море,
В темнеющих полях, как в безграничном море…; Иван Бунин; 1887; Померк и потонул зари печальный свет -
В темнеющих полях, как в безграничном море…; Иван Бунин; 1887; И мягко мрак ночной плывет в ночном просторе
В темнеющих полях, как в безграничном море…; Иван Бунин; 1887; Немой заре вослед.
Псковский бор; Иван Бунин; 1912; Вдали темно и чащи строги.
Псковский бор; Иван Бунин; 1912; Под красной мачтой, под сосной
Псковский бор; Иван Бунин; 1912; Стою и медлю — на пороге
Псковский бор; Иван Бунин; 1912; В мир позабытый, но родной.Достойны ль мы своих наследий?
Псковский бор; Иван Бунин; 1912; Мне будет слишком жутко там,
Псковский бор; Иван Бунин; 1912; Где тропы рысей и медведей,
Псковский бор; Иван Бунин; 1912; Уводят к сказочным тропам, Где зернь краснеет на калине,
Псковский бор; Иван Бунин; 1912; Где гниль покрыта ржавым мхом
Псковский бор; Иван Бунин; 1912; И ягоды туманно-сини
Псковский бор; Иван Бунин; 1912; На можжевельнике сухом.
Полночный звон степной пустыни…; Иван Бунин; 1916; Полночный звон степной пустыни,
Полночный звон степной пустыни…; Иван Бунин; 1916; Покой небес, тепло земли,
Полночный звон степной пустыни…; Иван Бунин; 1916; И горький мед сухой полыни,
Полночный звон степной пустыни…; Иван Бунин; 1916; И бледность звездная вдали.
В полночь выхожу один из дома…; Иван Бунин; 1888; В полночь выхожу один из дома,
В полночь выхожу один из дома…; Иван Бунин; 1888; Мерзло по земле шаги стучат,
В полночь выхожу один из дома…; Иван Бунин; 1888; Звездами осыпан черный сад
В полночь выхожу один из дома…; Иван Бунин; 1888; И на крышах — белая солома:
В полночь выхожу один из дома…; Иван Бунин; 1888; Трауры полночные лежат.
Ночного неба свод далекий…; Иван Бунин; 1901; Ночного неба свод далекий
Ночного неба свод далекий…; Иван Бунин; 1901; Весь в крупных звездах. Все молчит.
Ночного неба свод далекий…; Иван Бунин; 1901; Лишь моря слышен шум глубокий
Ночного неба свод далекий…; Иван Бунин; 1901; Да сердце трепетно стучит.
Ночного неба свод далекий…; Иван Бунин; 1901; Стою, в тревоге ожиданья,
Ночного неба свод далекий…; Иван Бунин; 1901; И вот — шаги среди молчанья,
Ночного неба свод далекий…; Иван Бунин; 1901; Шаги и легкий шум одежд!
Ночного неба свод далекий…; Иван Бунин; 1901; И верю, и не верю счастью,
Ночного неба свод далекий…; Иван Бунин; 1901; Ужель опять с блаженной страстью
Ночного неба свод далекий…; Иван Бунин; 1901; Твои колени обниму?
Ночного неба свод далекий…; Иван Бунин; 1901; Как ты, покорно и не споря,
Ночного неба свод далекий…; Иван Бунин; 1901; Отдашься мне! Еще хранят
Ночного неба свод далекий…; Иван Бунин; 1901; Твои одежды свежесть моря,
Ночного неба свод далекий…; Иван Бунин; 1901; И в темноте сияет взгляд.
Ночного неба свод далекий…; Иван Бунин; 1901; Нет, никогда уже не буду
Ночного неба свод далекий…; Иван Бунин; 1901; С другой я счастлив! Эти дни
Ночного неба свод далекий…; Иван Бунин; 1901; За мною следуют повсюду
Ночного неба свод далекий…; Иван Бунин; 1901; И в сердце не умрут они.
Ночного неба свод далекий…; Иван Бунин; 1901; Никто, наперекор судьбе,
Ночного неба свод далекий…; Иван Бунин; 1901; Не возвратит того, что было,
Ночного неба свод далекий…; Иван Бунин; 1901; Не заменит меня тебе!
Ночного неба свод далекий…; Иван Бунин; 1901; Люблю, исполнен тайной муки,
Ночного неба свод далекий…; Иван Бунин; 1901; Люблю тебя, как светлый сон,
Ночного неба свод далекий…; Иван Бунин; 1901; И каждый горький миг разлуки
Ночного неба свод далекий…; Иван Бунин; 1901; Собою озаряет он.
Ночного неба свод далекий…; Иван Бунин; 1901; И пусть в нем было все случайно, -
Ночного неба свод далекий…; Иван Бунин; 1901; Благословляю день и час,
Ночного неба свод далекий…; Иван Бунин; 1901; Когда навеки сладкой тайной
Ночного неба свод далекий…; Иван Бунин; 1901; Судьба соединила нас!
Индийский океан; Иван Бунин; 1916; Над чернотой твоих пучин
Индийский океан; Иван Бунин; 1916; Горели дивные светила,
Индийский океан; Иван Бунин; 1916; И тяжко зыбь твоя ходила,
Индийский океан; Иван Бунин; 1916; Взрывая огнь беззвучных мин.Она глаза слепила нам,
Индийский океан; Иван Бунин; 1916; И мы бледнели в быстром свете,
Индийский океан; Иван Бунин; 1916; И сине-огненные сети
Индийский океан; Иван Бунин; 1916; Текли по медленным волнам.И снова, шумен и глубок,
Индийский океан; Иван Бунин; 1916; И от звезды к звезде шатался
Индийский океан; Иван Бунин; 1916; Великой тростью зыбкий фок.За валом встречный вал бежал
Индийский океан; Иван Бунин; 1916; С дыханьем пламенным муссона,
Индийский океан; Иван Бунин; 1916; И хвост алмазный Скорпиона
Индийский океан; Иван Бунин; 1916; Над чернотой твоей дрожал.
Едем бором, черными лесами…; Иван Бунин; 1916; Едем бором, черными лесами.
Едем бором, черными лесами…; Иван Бунин; 1916; Вот гора, песчаный спуск в долину.
Едем бором, черными лесами…; Иван Бунин; 1916; Вечереет. На горе пред нами
Едем бором, черными лесами…; Иван Бунин; 1916; Лес щетинит новую вершину.
Ещё от дома на дворе; Иван Бунин; Год написания не известен; Ещё от дома на дворе
Ещё от дома на дворе; Иван Бунин; Год написания не известен; Синеют утренние тени,
Ещё от дома на дворе; Иван Бунин; Год написания не известен; И под навесами строений
Ещё от дома на дворе; Иван Бунин; Год написания не известен; Трава в холодном серебре,
Ещё от дома на дворе; Иван Бунин; Год написания не известен; Но уж сияет яркий зной,
Ещё от дома на дворе; Иван Бунин; Год написания не известен; Давно топор стучит в сарае,
Ещё от дома на дворе; Иван Бунин; Год написания не известен; И голубей пугливых стаи
Ещё от дома на дворе; Иван Бунин; Год написания не известен; Сверкают снежной белизной.С зари кукушка за рекою
Ещё от дома на дворе; Иван Бунин; Год написания не известен; Кукует звучно вдалеке,
Ещё от дома на дворе; Иван Бунин; Год написания не известен; И в молодом березняке
Ещё от дома на дворе; Иван Бунин; Год написания не известен; Грибами пахнет и листвою.
Ещё от дома на дворе; Иван Бунин; Год написания не известен; На солнце светлая река
Ещё от дома на дворе; Иван Бунин; Год написания не известен; Трепещет радостно, смеется,
Ещё от дома на дворе; Иван Бунин; Год написания не известен; И гулко в роще отдается
Ещё от дома на дворе; Иван Бунин; Год написания не известен; Над нею ладный стук валька.
На хуторе; Иван Бунин; 1908; И звучит гитара удалью печальной
На хуторе; Иван Бунин; 1908; Песне беззаботной, старой песне в лад.«Где ты закатилось, счастье золотое?
На хуторе; Иван Бунин; 1908; Кто тебя развеял по чистым полям?
На хуторе; Иван Бунин; 1908; Не взойти над степью солнышку с заката,
На хуторе; Иван Бунин; 1908; Не судья тебе я за грехи былого!
На хуторе; Иван Бунин; 1908; Не воротишь жизни прожитой назад!
Льёт без конца; Иван Бунин; 1916; Льёт без конца. В лесу туман.
Льёт без конца; Иван Бунин; 1916; Качают ёлки головою:
Льёт без конца; Иван Бунин; 1916; «Ах, Боже мой!» — Лес точно пьян,
Льёт без конца; Иван Бунин; 1916; Пресыщен влагой дождевою.
День памяти Петра; Иван Бунин; 1925; О, если б узы гробовые
День памяти Петра; Иван Бунин; 1925; Хоть на единый миг земной
День памяти Петра; Иван Бунин; 1925; Поэт и Царь расторгли ныне!
День памяти Петра; Иван Бунин; 1925; Где Град Петра? И чьей рукой
День памяти Петра; Иван Бунин; 1925; Его краса, его твердыни
День памяти Петра; Иван Бунин; 1925; И алтари разорены?
Все лес и лес. А день темнеет…; Иван Бунин; 1899; Все лес и лес. А день темнеет,
Все лес и лес. А день темнеет…; Иван Бунин; 1899; Низы синеют, и трава
Все лес и лес. А день темнеет…; Иван Бунин; 1899; Проснулась серая сова.
Под орган душа тоскует…; Иван Бунин; 1889; Под орган душа тоскует,
Под орган душа тоскует…; Иван Бунин; 1889; Плачет и поет.
Под орган душа тоскует…; Иван Бунин; 1889; Торжествует, негодует
Под орган душа тоскует…; Иван Бунин; 1889; Горестно зовет:
Порыжели холмы; Иван Бунин; Год написания не известен; Порыжели холмы. Зноем выжжены,
Порыжели холмы; Иван Бунин; Год написания не известен; И так близко обрывы хребтов,
Порыжели холмы; Иван Бунин; Год написания не известен; Поднебесных скалистых хребтов.
Порыжели холмы; Иван Бунин; Год написания не известен; На стене нашей глинистой хижины
Порыжели холмы; Иван Бунин; Год написания не известен; Уж не пахнет венок из цветов,
Порыжели холмы; Иван Бунин; Год написания не известен; Из заветных засохших цветов.
Порыжели холмы; Иван Бунин; Год написания не известен; Море все еще в блеске теряется,
Порыжели холмы; Иван Бунин; Год написания не известен; Тонет в солнечной светлой пыли:
Порыжели холмы; Иван Бунин; Год написания не известен; Что ж так горестно парус склоняется.
Порыжели холмы; Иван Бунин; Год написания не известен; Белый парус в далекой дали?
Порыжели холмы; Иван Бунин; Год написания не известен; Ты меня позабудешь вдали.
Только камни, пески, да нагие холмы…; Иван Бунин; 1926; Только камни, пески, да нагие холмы,
Только камни, пески, да нагие холмы…; Иван Бунин; 1926; Да сквозь тучи летящая в небе луна, -
Только камни, пески, да нагие холмы…; Иван Бунин; 1926; Для кого эта ночь? Только ветер, да мы,
Только камни, пески, да нагие холмы…; Иван Бунин; 1926; Да крутая и злая морская волна.
Ветви кедра — вышивки зеленым…; Иван Бунин; 1902; Ветви кедра — вышивки зеленым
Ветви кедра — вышивки зеленым…; Иван Бунин; 1902; темным плюшем, свежим и густым,
Ветви кедра — вышивки зеленым…; Иван Бунин; 1902; а за плюшем кедра, за балконом -
Ветви кедра — вышивки зеленым…; Иван Бунин; 1902; сад прозрачный, легкий, точно дым:
Зачем пленяет старая могила…; Иван Бунин; 1922; Зачем пленяет старая могила
Зачем пленяет старая могила…; Иван Бунин; 1922; Блаженными мечтами о былом?
Зачем пленяет старая могила…; Иван Бунин; 1922; Зачем зеленым клонится челом
Зачем пленяет старая могила…; Иван Бунин; 1922; Та ива, что могилу осенила,
Зачем пленяет старая могила…; Иван Бунин; 1922; Так горестно, так нежно и светло,
Зачем пленяет старая могила…; Иван Бунин; 1922; Как будто все, что было и прошло,
Зачем пленяет старая могила…; Иван Бунин; 1922; Уже познало радость воскресенья
Зачем пленяет старая могила…; Иван Бунин; 1922; И в лоне всепрощения, забвенья
Зачем пленяет старая могила…; Иван Бунин; 1922; Небесными цветами поросло?
В костёле; Иван Бунин; 1889; Гаснет день — и звон тяжелый
В костёле; Иван Бунин; 1889; В небеса плывет:
В костёле; Иван Бунин; 1889; С башни старого костела
В костёле; Иван Бунин; 1889; Колокол зовет.А в костеле — ожиданье:
В костёле; Иван Бунин; 1889; Сумрак, гул дверей,
В костёле; Иван Бунин; 1889; Напряженное молчанье,
В костёле; Иван Бунин; 1889; Тихий треск свечей.В блеске их престол чернеет,
В костёле; Иван Бунин; 1889; Озарен темно:
В костёле; Иван Бунин; 1889; Высоко над ним желтеет
В костёле; Иван Бунин; 1889; Узкое окно.И над всем — Христа распятье:
В костёле; Иван Бунин; 1889; В диадеме роз,
В костёле; Иван Бунин; 1889; Скорбно братские объятья
В костёле; Иван Бунин; 1889; Распростер Христос… Тишина. И вот, незримо
В костёле; Иван Бунин; 1889; Унося с земли,
В костёле; Иван Бунин; 1889; Звонко песня серафима
В костёле; Иван Бунин; 1889; Разлилась вдали.Разлилась — и отзвучала:
В костёле; Иван Бунин; 1889; Заглушил, покрыл
В костёле; Иван Бунин; 1889; Гром органного хорала
В костёле; Иван Бунин; 1889; Песнь небесных сил.Вторит хор ему… Но, Боже!
В костёле; Иван Бунин; 1889; Отчего и в нем
В костёле; Иван Бунин; 1889; Та же скорбь и горе то же, -
В костёле; Иван Бунин; 1889; Мука о земном? Не во тьме ль венцов остался
В костёле; Иван Бунин; 1889; День, когда с тоской
В костёле; Иван Бунин; 1889; Человек, как раб, склонялся
В костёле; Иван Бунин; 1889; Ниц перед тобойИ сиял зловещей славой
В костёле; Иван Бунин; 1889; Пред лицом людей
В костёле; Иван Бунин; 1889; В блеске молнии кровавой
В костёле; Иван Бунин; 1889; Блеск твоих очей? Для чего звучит во храме
В костёле; Иван Бунин; 1889; Снова скорбный стон,
В костёле; Иван Бунин; 1889; Снова дымными огнями
В костёле; Иван Бунин; 1889; Лик твой озарен? И тебе ли мгла куренья,
В костёле; Иван Бунин; 1889; Холод темноты,
В костёле; Иван Бунин; 1889; Запах воска. Запах тленья,
В костёле; Иван Бунин; 1889; Мертвые цветы? Дивен мир твой! Расцветает
В костёле; Иван Бунин; 1889; Он, тобой согрет,
В костёле; Иван Бунин; 1889; В небесах твоих сияет
В костёле; Иван Бунин; 1889; Солнца вечный свет, Гимн природы животворный
В костёле; Иван Бунин; 1889; В ней твой храм нерукотворный,
В костёле; Иван Бунин; 1889; Твой великий храм!
Айя-София; Иван Бунин; Год написания не известен; Светильники горели, непонятный
Айя-София; Иван Бунин; Год написания не известен; Звучал язык, — Великий Шейх читал
Айя-София; Иван Бунин; Год написания не известен; Святой Коран, — и купол необъятный
Айя-София; Иван Бунин; Год написания не известен; В угрюмом мраке пропадал.Кривую саблю вскинув над толпою,
Айя-София; Иван Бунин; Год написания не известен; Шейх поднял лик, закрыл глаза — и страх
Айя-София; Иван Бунин; Год написания не известен; Царил в толпе, и мёртвою, слепою
Айя-София; Иван Бунин; Год написания не известен; Она лежала на коврах… А утром храм был светел. Всё молчало
Айя-София; Иван Бунин; Год написания не известен; В смиренной и священной тишине,
Айя-София; Иван Бунин; Год написания не известен; И солнце ярко купол озаряло
Айя-София; Иван Бунин; Год написания не известен; В непостижимой вышине.И голуби в нём, рея, ворковали,
Айя-София; Иван Бунин; Год написания не известен; И с вышины, из каждого окна,
Айя-София; Иван Бунин; Год написания не известен; Простор небес и воздух сладко звали
Айя-София; Иван Бунин; Год написания не известен; К тебе, Любовь, к тебе, Весна!
На рейде; Иван Бунин; 1907; Люблю сухой, горячий блеск червонца,
На рейде; Иван Бунин; 1907; Когда его уронят с корабля
На рейде; Иван Бунин; 1907; И он, скользнув лучистой каплей солнца,
На рейде; Иван Бунин; 1907; Прорежет волны у руля.Склонясь с бортов, с невольною улыбкой
На рейде; Иван Бунин; 1907; Все смотрят вниз. А он уже исчез.
На рейде; Иван Бунин; 1907; Вверх по корме струится глянец зыбкий
На рейде; Иван Бунин; 1907; От волн, от солнца и небес.Как жар горят червонной медью гайки
На рейде; Иван Бунин; 1907; Под серебристым тентом корабля.
На рейде; Иван Бунин; 1907; И плавают на снежных крыльях чайки,
На рейде; Иван Бунин; 1907; Косясь на волны у руля.
Шире грудь распахнулась для принятия…; Иван Бунин; 1886; Шире грудь распахнулась для принятия
Шире грудь распахнулась для принятия…; Иван Бунин; 1886; Чувств весенних — минутных гостей!
Шире грудь распахнулась для принятия…; Иван Бунин; 1886; Ты раскрой мне, природа, объятия,
Шире грудь распахнулась для принятия…; Иван Бунин; 1886; Чтоб я слился с красою твоей!
С обезьяной; Иван Бунин; 1907; Ай, тяжела турецкая шарманка!
С обезьяной; Иван Бунин; 1907; Бредет худой, согнувшийся хорват
С обезьяной; Иван Бунин; 1907; По дачам утром. В юбке обезьянка
С обезьяной; Иван Бунин; 1907; Бежит за ним, смешно поднявши зад.И детское и старческое что-то
С обезьяной; Иван Бунин; 1907; В ее глазах печальных. Как цыган,
С обезьяной; Иван Бунин; 1907; Сожжен хорват. Пыль, солнце, зной, забота.
С обезьяной; Иван Бунин; 1907; В тени акаций. Солнце из-за дач
С обезьяной; Иван Бунин; 1907; День будет долог, светел и горяч.И будет сонно, сонно. Черепицы
